Name,AgeYears,AgeMonths,Gender,ClientId,ClientCode,RegionId,Region,InstitutionId,Institution,GroupId,Group,SubGroupId1,SubGroup1,SubGroupId2,SubGroup2,TestResultId,DateCompleted,DaysSince,QuestionsCompleted,Band,Score,Duration,An01,Sc01,Du01,An02,Sc02,Du02,An03,Sc03,Du03,An04,Sc04,Du04,An05,Sc05,Du05,An06,Sc06,Du06,An07,Sc07,Du07,An08,Sc08,Du08,An09,Sc09,Du09,An10,Sc10,Du10,An11,Sc11,Du11,An12,Sc12,Du12,An13,Sc13,Du13,An14,Sc14,Du14,An15,Sc15,Du15,An16,Sc16,Du16,An17,Sc17,Du17,An18,Sc18,Du18,An19,Sc19,Du19,An20,Sc20,Du20,An21,Sc21,Du21,An22,Sc22,Du22,An23,Sc23,Du23,An24,Sc24,Du24,An25,Sc25,Du25,An26,Sc26,Du26,An27,Sc27,Du27,An28,Sc28,Du28,An29,Sc29,Du29,An30,Sc30,Du30,An31,Sc31,Du31,An32,Sc32,Du32
rkr0004,22,266,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771801,19/05/2016 12:07,49,32,4,23,216,Same,1,17,Not the same,1,7,Not the same,1,8,Same,1,7,Not the same,1,4,Same,1,13,Same,1,6,Not the same,1,4,Same,1,3,Same,1,6,Not the same,1,4,Not the same,1,5,Not the same,1,5,Same,1,6,Same,1,7,Not the same,1,8,Same,1,5,Same,1,11,Not the same,1,7,Same,0,5,Same,1,6,Same,1,7,Not the same,0,4,Not the same,1,8,Same,0,5,Same,1,5,Same,0,10,Same,0,7,Not the same,0,11,Not the same,0,6,Same,0,4,Same,0,5
rkr0005,18,220,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27167,Auto Electrical N1,0,0,771798,19/05/2016 12:05,49,32,2,20,117,Same,1,7,Same,0,7,Same,0,5,Same,1,4,Not the same,1,8,Same,1,5,Not the same,0,4,Not the same,1,3,Not the same,0,2,Not the same,0,4,Same,0,3,Not the same,1,3,Not the same,1,2,Same,1,3,Same,1,2,Not the same,1,3,Not the same,0,3,Same,1,5,Not the same,1,3,Same,0,4,Same,1,4,Same,1,3,Same,1,3,Same,0,2,Not the same,1,3,Same,1,3,Not the same,1,4,Same,0,3,Same,1,4,Same,1,3,Same,0,2,Same,0,3
rkr0006,21,253,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771795,19/05/2016 12:04,49,32,4,24,145,Same,1,5,Not the same,1,3,Not the same,1,6,Same,1,3,Not the same,1,6,Same,1,2,Same,1,5,Not the same,1,6,Same,1,2,Same,1,4,Not the same,1,3,Not the same,1,7,Not the same,1,5,Same,1,3,Same,1,3,Not the same,1,7,Same,1,3,Same,1,2,Not the same,1,7,Same,0,4,Same,1,2,Not the same,0,9,Same,1,4,Same,0,2,Same,0,15,Same,1,5,Not the same,1,3,Same,0,8,Same,1,2,Not the same,0,3,Same,0,3,Same,0,3
rkr0007,35,431,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771781,19/05/2016 12:02,49,32,3,21,164,Same,1,7,Not the same,1,8,Same,0,8,Same,1,4,Not the same,1,8,Same,1,3,Same,1,6,Not the same,1,8,Same,1,5,Same,1,3,Not the same,1,3,Not the same,1,3,Not the same,1,2,Same,1,3,Same,1,3,Not the same,1,4,Same,1,5,Same,1,3,Not the same,1,8,Same,0,4,Not the same,0,9,Same,1,3,Same,1,9,Same,0,5,Same,0,5,Not the same,0,5,Same,0,4,Same,0,7,Same,1,3,Not the same,0,4,Same,0,6,Same,0,6
rkr0008,26,321,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771735,19/05/2016 11:48,49,32,4,25,199,Same,1,4,Not the same,1,3,Not the same,1,5,Same,1,6,Not the same,1,9,Same,1,4,Same,1,4,Not the same,1,6,Same,1,3,Same,1,4,Not the same,1,12,Not the same,1,9,Not the same,1,4,Same,1,4,Same,1,4,Not the same,1,7,Same,1,3,Same,1,6,Not the same,1,5,Same,0,11,Same,1,7,Same,1,9,Same,1,5,Same,0,9,Same,0,9,Same,1,5,Same,0,5,Same,0,8,Same,1,8,Same,1,14,Same,0,4,Same,0,3
rkr0009,19,232,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771739,19/05/2016 11:47,49,32,3,22,128,Same,1,8,Same,0,6,Same,0,4,Same,1,5,Not the same,1,6,Same,1,3,Same,1,4,Not the same,1,4,Same,1,4,Same,1,4,Not the same,1,5,Not the same,1,5,Same,0,4,Same,1,3,Same,1,5,Same,0,2,Same,1,5,Same,1,4,Not the same,1,3,Same,0,6,Same,1,4,Not the same,0,3,Same,1,2,Not the same,1,4,Same,0,3,Same,1,3,Not the same,1,2,Same,0,2,Same,1,2,Same,1,4,Same,0,3,Same,0,6
rkr0010,29,357,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771696,19/05/2016 11:40,50,32,4,32,348,Same,1,16,Not the same,1,6,Not the same,1,7,Same,1,6,Not the same,1,8,Same,1,10,Same,1,5,Not the same,1,4,Same,1,4,Same,1,6,Not the same,1,4,Not the same,1,7,Not the same,1,7,Same,1,4,Same,1,5,Not the same,1,7,Same,1,3,Same,1,4,Not the same,1,11,Not the same,1,18,Same,1,6,Same,1,8,Same,1,28,Not the same,1,38,Not the same,1,12,Same,1,6,Not the same,1,13,Not the same,1,19,Same,1,13,Same,1,32,Not the same,1,7,Not the same,1,24
rkr0011,19,230,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771687,19/05/2016 11:34,50,32,2,19,152,Same,1,5,Not the same,1,10,Same,0,4,Same,1,5,Not the same,1,3,Same,1,4,Same,1,5,Not the same,1,7,Same,1,3,Same,1,6,Not the same,1,6,Not the same,1,10,Not the same,1,9,Not the same,0,4,Not the same,0,3,Same,0,5,Same,1,3,Not the same,0,3,Not the same,1,10,Not the same,1,3,Not the same,0,4,Same,1,4,Not the same,0,2,Not the same,1,6,Same,0,4,Not the same,0,6,Not the same,1,2,Not the same,1,3,Not the same,0,3,Not the same,0,2,Same,0,5,Same,0,3
rkr0012,19,234,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27167,Auto Electrical N1,0,0,771669,19/05/2016 11:30,50,32,4,23,144,Same,1,5,Same,0,4,Not the same,1,3,Same,1,6,Not the same,1,5,Same,1,5,Not the same,0,5,Not the same,1,5,Same,1,4,Same,1,6,Not the same,1,3,Not the same,1,8,Not the same,1,3,Same,1,3,Same,1,3,Not the same,1,4,Same,1,9,Same,1,4,Same,0,4,Not the same,1,5,Same,1,7,Same,1,3,Same,1,3,Same,0,2,Same,0,3,Not the same,0,5,Not the same,1,3,Same,0,5,Not the same,0,5,Same,1,3,Not the same,1,6,Same,0,5
rkr0013,20,247,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27166,Electrical (Heavy) N1,0,0,771647,19/05/2016 11:27,50,32,3,21,187,Same,1,4,Not the same,1,6,Not the same,1,8,Same,1,4,Not the same,1,4,Same,1,3,Same,1,5,Not the same,1,6,Same,1,3,Same,1,5,Not the same,1,7,Same,0,5,Not the same,1,4,Same,1,4,Same,1,8,Not the same,1,9,Same,1,4,Not the same,0,5,Not the same,1,7,Same,0,7,Same,1,6,Same,1,6,Same,1,5,Not the same,1,9,Same,0,3,Not the same,0,8,Same,0,6,Same,0,5,Not the same,0,7,Not the same,0,9,Same,0,5,Same,0,10
rkr0014,19,233,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771644,19/05/2016 11:26,50,32,3,22,155,Same,1,4,Not the same,1,8,Not the same,1,8,Same,1,5,Not the same,1,5,Same,1,4,Not the same,0,4,Same,0,7,Same,1,4,Same,1,8,Same,0,10,Not the same,1,6,Not the same,1,6,Same,1,4,Same,1,3,Not the same,1,5,Same,1,3,Same,1,3,Not the same,1,7,Same,0,6,Same,1,3,Same,1,3,Same,1,4,Same,0,3,Same,0,3,Same,1,4,Same,0,4,Same,0,4,Same,1,5,Same,1,4,Same,0,4,Same,0,4
rkr0015,20,241,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771639,19/05/2016 11:25,50,32,4,25,154,Same,1,14,Not the same,1,8,Not the same,1,3,Same,1,3,Not the same,1,6,Same,1,3,Same,1,4,Not the same,1,3,Same,1,3,Same,1,3,Not the same,1,6,Not the same,1,3,Not the same,1,2,Same,1,2,Same,1,3,Not the same,1,3,Same,1,9,Same,1,4,Not the same,1,15,Not the same,1,6,Not the same,0,9,Same,1,5,Not the same,0,5,Not the same,1,2,Same,0,2,Same,1,7,Not the same,1,5,Same,0,3,Not the same,0,3,Not the same,0,5,Same,0,3,Not the same,1,2
rkr0016,19,237,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771591,19/05/2016 11:15,50,32,4,24,176,Same,1,6,Not the same,1,3,Not the same,1,4,Same,1,3,Same,0,3,Same,1,3,Same,1,6,Not the same,1,3,Same,1,5,Same,1,5,Not the same,1,3,Not the same,1,4,Not the same,1,3,Same,1,7,Same,1,2,Not the same,1,4,Same,1,56,Same,1,6,Not the same,1,3,Not the same,1,3,Not the same,0,2,Same,1,3,Not the same,0,5,Not the same,1,3,Not the same,1,5,Not the same,0,5,Not the same,1,2,Same,0,6,Not the same,0,3,Same,1,3,Same,0,4,Same,0,3
rkr0017,19,239,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771554,19/05/2016 11:02,50,32,4,24,186,Same,1,5,Not the same,1,4,Not the same,1,8,Same,1,4,Not the same,1,12,Same,1,3,Same,1,4,Not the same,1,15,Same,1,8,Same,1,5,Not the same,1,8,Not the same,1,4,Not the same,1,5,Same,1,4,Same,1,4,Not the same,1,4,Same,1,3,Same,1,2,Not the same,1,8,Not the same,1,3,Same,1,6,Same,1,10,Not the same,0,8,Same,0,7,Same,0,4,Same,1,6,Not the same,1,4,Same,0,5,Not the same,0,10,Not the same,0,4,Same,0,3,Same,0,6
rkr0018,19,234,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771542,19/05/2016 10:55,50,32,3,21,108,Same,1,5,Not the same,1,3,Not the same,1,7,Same,1,3,Same,0,2,Same,1,2,Not the same,0,3,Not the same,1,8,Same,1,3,Same,1,3,Same,0,2,Not the same,1,2,Not the same,1,3,Not the same,0,2,Same,1,5,Not the same,1,4,Not the same,0,3,Same,1,3,Not the same,1,4,Same,0,6,Same,1,2,Same,1,2,Same,1,3,Same,0,4,Same,0,2,Not the same,0,2,Not the same,1,3,Same,0,3,Same,1,4,Not the same,0,3,Not the same,1,2,Not the same,1,5
rkr0019,20,243,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771532,19/05/2016 10:51,50,32,4,23,137,Same,1,4,Not the same,1,11,Not the same,1,9,Same,1,3,Not the same,1,7,Same,1,3,Same,1,7,Not the same,1,5,Same,1,3,Same,1,5,Same,0,7,Not the same,1,3,Not the same,1,3,Same,1,7,Same,1,3,Same,0,3,Same,1,2,Same,1,3,Not the same,1,6,Not the same,1,5,Same,1,3,Same,1,3,Not the same,0,4,Same,0,3,Same,0,3,Same,1,4,Not the same,1,4,Same,0,3,Same,1,3,Not the same,0,3,Same,0,3,Same,0,2
rkr0020,19,231,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,771501,19/05/2016 10:42,50,32,4,24,128,Same,1,6,Not the same,1,5,Same,0,5,Same,1,4,Not the same,1,4,Same,1,3,Same,1,3,Not the same,1,9,Same,1,4,Same,1,3,Not the same,1,3,Same,0,4,Same,0,5,Same,1,2,Same,1,2,Not the same,1,4,Same,1,3,Same,1,2,Not the same,1,4,Same,0,5,Same,1,2,Same,1,2,Same,1,8,Same,0,3,Same,0,3,Same,1,4,Same,0,4,Not the same,1,10,Same,1,3,Same,1,3,Not the same,1,3,Same,0,3
rkr0021,24,297,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27168,Fitting and Turning (Mechanical) N1,0,0,770782,18/05/2016 12:35,50,32,2,19,198,Same,1,8,Same,0,9,Same,0,7,Same,1,4,Not the same,1,5,Same,1,7,Same,1,9,Not the same,1,9,Same,1,5,Same,1,7,Same,0,5,Not the same,1,5,Not the same,1,6,Not the same,0,7,Not the same,0,7,Not the same,1,4,Not the same,0,7,Same,1,5,Not the same,1,5,Not the same,1,10,Not the same,0,5,Not the same,0,6,Same,1,6,Not the same,1,7,Not the same,1,5,Not the same,0,4,Not the same,1,5,Same,0,5,Not the same,0,5,Not the same,0,3,Not the same,1,6,Same,0,10
rkr0022,18,225,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27168,Fitting and Turning (Mechanical) N1,0,0,770725,18/05/2016 12:16,50,32,4,23,164,Same,1,5,Not the same,1,7,Not the same,1,13,Same,1,4,Not the same,1,4,Same,1,4,Same,1,7,Not the same,1,9,Same,1,3,Same,1,9,Not the same,1,5,Not the same,1,4,Not the same,1,4,Same,1,4,Same,1,4,Same,0,4,Same,1,5,Same,1,4,Not the same,1,5,Same,0,4,Same,1,3,Same,1,4,Not the same,0,7,Not the same,1,3,Same,0,5,Same,1,3,Same,0,4,Not the same,1,6,Not the same,0,4,Not the same,0,3,Same,0,9,Same,0,5
rkr0023,22,274,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27168,Fitting and Turning (Mechanical) N1,0,0,770710,18/05/2016 12:15,50,32,4,25,312,Same,1,8,Not the same,1,11,Not the same,1,12,Same,1,7,Not the same,1,12,Same,1,6,Same,1,7,Not the same,1,7,Same,1,8,Same,1,8,Not the same,1,8,Not the same,1,11,Not the same,1,20,Same,1,8,Same,1,10,Not the same,1,8,Same,1,23,Same,1,9,Not the same,1,9,Not the same,1,10,Same,1,9,Same,1,12,Not the same,0,9,Same,0,11,Same,0,7,Not the same,0,8,Same,0,9,Same,0,5,Same,1,9,Same,1,13,Not the same,1,12,Same,0,6
rkr0024,23,279,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27168,Fitting and Turning (Mechanical) N1,0,0,770681,18/05/2016 12:03,50,32,2,19,203,Same,1,6,Not the same,1,9,Not the same,1,15,Same,1,5,Same,0,3,Same,1,5,Same,1,6,Not the same,1,5,Same,1,7,Same,1,6,Same,0,7,Same,0,4,Same,0,6,Same,1,5,Same,1,3,Same,0,12,Same,1,9,Same,1,8,Same,0,6,Same,0,5,Same,1,5,Same,1,7,Not the same,0,4,Not the same,1,6,Not the same,1,9,Same,1,8,Not the same,1,4,Same,0,6,Not the same,0,3,Not the same,0,3,Same,0,7,Same,0,9
rkr0025,18,224,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,770644,18/05/2016 11:53,50,32,3,22,182,Same,1,15,Same,0,7,Not the same,1,7,Same,1,9,Not the same,1,10,Same,1,6,Same,1,16,Not the same,1,12,Same,1,4,Same,1,11,Same,0,4,Not the same,1,6,Not the same,1,6,Same,1,4,Same,1,8,Same,0,4,Same,1,5,Same,1,3,Not the same,1,8,Not the same,1,6,Not the same,0,3,Same,1,3,Not the same,0,2,Same,0,1,Not the same,1,2,Same,1,2,Not the same,1,2,Same,0,3,Same,1,2,Not the same,0,2,Same,0,3,Same,0,6
rkr0026,18,220,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,770584,18/05/2016 11:31,51,32,4,26,262,Same,1,5,Not the same,1,13,Not the same,1,16,Same,1,5,Not the same,1,11,Same,1,9,Same,1,11,Same,0,11,Same,1,7,Same,1,6,Not the same,1,6,Not the same,1,16,Not the same,1,16,Same,1,5,Same,1,4,Not the same,1,11,Same,1,3,Same,1,4,Not the same,1,13,Not the same,1,8,Same,1,6,Same,1,6,Same,1,11,Same,0,5,Same,0,7,Same,1,3,Same,0,7,Not the same,1,10,Same,1,8,Same,1,10,Same,0,4,Same,0,5
rkr0027,19,229,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27168,Fitting and Turning (Mechanical) N1,0,0,770577,18/05/2016 11:29,51,32,3,22,275,Same,1,18,Not the same,1,7,Not the same,1,16,Same,1,4,Not the same,1,22,Same,1,10,Same,1,9,Not the same,1,17,Same,1,7,Same,1,7,Not the same,1,6,Not the same,1,10,Not the same,1,7,Same,1,13,Same,1,8,Not the same,1,7,Same,1,7,Same,1,8,Not the same,1,9,Same,0,8,Same,1,8,Not the same,0,6,Same,1,5,Same,0,7,Same,0,9,Same,1,7,Same,0,6,Same,0,7,Not the same,0,7,Not the same,0,4,Same,0,5,Same,0,4
rkr0028,18,226,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27167,Auto Electrical N1,0,0,770551,18/05/2016 11:20,51,32,3,22,263,Same,1,8,Not the same,1,10,Same,0,10,Same,1,5,Not the same,1,5,Same,1,5,Same,1,11,Not the same,1,8,Same,1,5,Same,1,14,Not the same,1,6,Not the same,1,6,Not the same,1,5,Same,1,8,Same,1,6,Same,0,9,Same,1,8,Same,1,9,Not the same,1,8,Not the same,1,6,Same,1,7,Same,1,5,Not the same,0,10,Same,0,9,Same,0,6,Not the same,0,4,Not the same,1,11,Same,0,12,Not the same,0,14,Same,1,10,Same,0,10,Same,0,13
rkr0029,19,229,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27168,Fitting and Turning (Mechanical) N1,0,0,770556,18/05/2016 11:19,51,32,3,22,189,Same,1,16,Not the same,1,5,Not the same,1,7,Same,1,8,Not the same,1,5,Same,1,3,Not the same,0,11,Not the same,1,4,Same,1,5,Same,1,10,Not the same,1,4,Not the same,1,4,Not the same,1,3,Same,1,3,Same,1,8,Not the same,1,4,Same,1,4,Same,1,5,Not the same,1,5,Not the same,1,10,Same,1,5,Not the same,0,6,Not the same,0,4,Not the same,1,5,Same,0,4,Not the same,0,6,Not the same,1,5,Same,0,7,Not the same,0,7,Not the same,0,6,Same,0,3,Same,0,7
rkr0030,21,252,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27167,Auto Electrical N1,0,0,770546,18/05/2016 11:18,51,32,4,24,227,Same,1,4,Not the same,1,5,Not the same,1,10,Same,1,6,Not the same,1,7,Same,1,5,Same,1,10,Not the same,1,8,Same,1,8,Same,1,4,Not the same,1,9,Not the same,1,5,Not the same,1,8,Same,1,11,Same,1,10,Not the same,1,7,Same,1,6,Not the same,0,11,Not the same,1,7,Not the same,1,6,Same,1,8,Same,1,5,Same,1,5,Same,0,7,Same,0,6,Same,1,8,Same,0,4,Not the same,1,7,Not the same,0,8,Not the same,0,10,Same,0,6,Same,0,6
rkr0031,19,233,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27166,Electrical (Heavy) N1,0,0,770522,18/05/2016 11:12,51,32,3,22,318,Same,1,7,Not the same,1,17,Not the same,1,14,Same,1,5,Not the same,1,15,Same,1,8,Same,1,4,Not the same,1,13,Same,1,10,Same,1,11,Not the same,1,7,Not the same,1,6,Not the same,1,4,Same,1,7,Same,1,11,Not the same,1,6,Same,1,9,Same,1,4,Same,0,9,Same,0,25,Same,1,9,Same,1,5,Not the same,0,18,Same,0,11,Same,0,11,Same,1,9,Same,0,6,Same,0,8,Same,1,21,Not the same,0,15,Same,0,7,Same,0,6
rkr0032,18,216,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27169,Auto Motive (Mechanical) N1,0,0,770523,18/05/2016 11:10,51,32,4,26,233,Same,1,5,Not the same,1,12,Not the same,1,5,Same,1,5,Not the same,1,10,Same,1,6,Same,1,5,Not the same,1,24,Same,1,7,Same,1,3,Not the same,1,6,Not the same,1,5,Not the same,1,5,Same,1,7,Same,1,4,Not the same,1,12,Same,1,5,Same,1,4,Not the same,1,7,Not the same,1,6,Same,1,7,Same,1,8,Not the same,0,5,Not the same,1,15,Same,0,4,Same,1,6,Not the same,1,9,Same,0,6,Same,1,9,Not the same,0,11,Same,0,5,Same,0,5
rkr0033,20,244,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27168,Fitting and Turning (Mechanical) N1,0,0,770520,18/05/2016 11:09,51,32,4,26,183,Same,1,6,Not the same,1,8,Not the same,1,5,Same,1,6,Not the same,1,4,Same,1,5,Same,1,5,Not the same,1,7,Same,1,6,Same,1,6,Not the same,1,3,Not the same,1,7,Not the same,1,3,Same,1,3,Same,1,3,Not the same,1,6,Same,1,6,Same,1,2,Not the same,1,8,Not the same,1,10,Same,1,4,Same,1,9,Not the same,0,7,Not the same,1,5,Same,0,5,Same,1,10,Not the same,1,6,Same,0,13,Same,1,3,Not the same,0,3,Same,0,5,Same,0,4
rkr0034,25,306,M,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27168,Fitting and Turning (Mechanical) N1,0,0,770510,18/05/2016 11:06,51,32,1,17,151,Not the same,0,7,Not the same,1,4,Not the same,1,8,Same,1,4,Not the same,1,9,Not the same,0,5,Not the same,0,4,Not the same,1,5,Same,1,6,Not the same,0,7,Not the same,1,4,Not the same,1,3,Not the same,1,3,Not the same,0,2,Not the same,0,3,Not the same,1,5,Not the same,0,4,Not the same,0,5,Not the same,1,6,Not the same,1,5,Not the same,0,5,Not the same,0,6,Not the same,0,4,Not the same,1,4,Not the same,1,3,Not the same,0,4,Not the same,1,4,Not the same,1,3,Not the same,0,7,Not the same,0,4,Not the same,1,2,Same,0,6
rkr0035,20,242,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27168,Fitting and Turning (Mechanical) N1,0,0,770481,18/05/2016 10:59,51,32,4,23,326,Same,1,10,Not the same,1,9,Not the same,1,14,Same,1,9,Not the same,1,12,Same,1,9,Same,1,23,Not the same,1,13,Same,1,8,Same,1,9,Not the same,1,9,Not the same,1,7,Not the same,1,16,Same,1,13,Same,1,8,Same,0,11,Same,1,6,Same,1,7,Not the same,1,6,Same,0,12,Same,1,7,Same,1,22,Not the same,0,12,Same,0,9,Same,0,5,Same,1,10,Not the same,1,10,Not the same,1,8,Not the same,0,5,Not the same,0,10,Same,0,9,Same,0,8
rkr0036,21,256,F,809,gautnc14stl,,TNC,3193,Temba,27164,NATED,27168,Fitting and Turning (Mechanical) N1,0,0,770452,18/05/2016 10:46,51,32,3,21,263,Same,1,6,Not the same,1,11,Not the same,1,9,Same,1,6,Not the same,1,13,Same,1,8,Same,1,5,Not the same,1,11,Same,1,10,Not the same,0,8,Not the same,1,5,Not the same,1,4,Not the same,1,4,Same,1,9,Same,1,7,Not the same,1,6,Same,1,6,Not the same,0,7,Not the same,1,6,Not the same,1,6,Not the same,0,11,Not the same,0,6,Not the same,0,5,Not the same,1,5,Same,0,8,Same,1,19,Same,0,13,Not the same,1,9,Not the same,0,7,Not the same,0,9,Same,0,12,Same,0,12
rkr0037,23,277,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27008,Office Administration L2,0,0,765108,28/04/2016 12:54,70,32,3,22,394,Same,1,12,Not the same,1,11,Not the same,1,15,Same,1,13,Not the same,1,23,Same,1,12,Same,1,10,Not the same,1,12,Same,1,21,Same,1,13,Not the same,1,11,Not the same,1,6,Not the same,1,4,Same,1,19,Not the same,0,10,Not the same,1,8,Same,1,23,Same,1,11,Not the same,1,9,Not the same,1,23,Not the same,0,12,Same,1,15,Not the same,0,8,Same,0,12,Same,0,14,Same,1,10,Same,0,6,Not the same,1,11,Not the same,0,9,Not the same,0,5,Same,0,15,Same,0,11
rkr0038,21,257,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27008,Office Administration L2,0,0,765061,28/04/2016 12:35,70,32,3,22,479,Same,1,28,Not the same,1,17,Not the same,1,12,Same,1,78,Same,0,31,Same,1,12,Same,1,14,Not the same,1,10,Same,1,7,Same,1,8,Not the same,1,10,Not the same,1,11,Not the same,1,14,Same,1,13,Same,1,8,Not the same,1,16,Same,1,14,Same,1,9,Same,0,9,Not the same,1,10,Same,1,7,Same,1,12,Same,1,8,Same,0,9,Same,0,10,Not the same,0,10,Same,0,16,Same,0,12,Not the same,0,9,Same,1,41,Same,0,5,Same,0,9
rkr0039,23,286,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27008,Office Administration L2,0,0,765003,28/04/2016 12:01,70,32,4,27,447,Same,1,11,Not the same,1,45,Not the same,1,11,Same,1,7,Not the same,1,11,Same,1,7,Same,1,13,Not the same,1,6,Same,1,9,Same,1,13,Not the same,1,30,Not the same,1,16,Not the same,1,15,Same,1,22,Same,1,9,Not the same,1,11,Same,1,16,Same,1,7,Not the same,1,11,Not the same,1,15,Same,1,8,Same,1,8,Same,1,17,Same,0,11,Same,0,9,Same,1,15,Not the same,1,15,Not the same,1,7,Same,1,30,Not the same,0,17,Same,0,10,Same,0,15
rkr0040,24,296,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27008,Office Administration L2,0,0,764998,28/04/2016 11:58,70,32,2,20,355,Same,1,26,Not the same,1,21,Same,0,8,Same,1,7,Same,0,7,Same,1,10,Same,1,6,Not the same,1,11,Same,1,4,Not the same,0,11,Not the same,1,40,Not the same,1,10,Not the same,1,12,Same,1,15,Same,1,24,Same,0,8,Same,1,12,Same,1,12,Same,0,11,Same,0,2,Not the same,0,12,Same,1,8,Same,1,6,Not the same,1,5,Same,0,8,Same,1,6,Not the same,1,9,Same,0,13,Same,1,11,Not the same,0,6,Same,0,5,Same,0,9
rkr0041,17,212,F,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27008,Office Administration L2,0,0,764989,28/04/2016 11:50,70,32,2,19,206,Not the same,0,7,Not the same,1,5,Not the same,1,5,Not the same,0,11,Not the same,1,5,Same,1,13,Not the same,0,4,Not the same,1,3,Same,1,4,Not the same,0,4,Not the same,1,6,Not the same,1,5,Not the same,1,10,Same,1,10,Same,1,22,Not the same,1,9,Not the same,0,7,Not the same,0,5,Not the same,1,4,Not the same,1,5,Not the same,0,4,Not the same,0,7,Not the same,0,5,Not the same,1,6,Not the same,1,5,Not the same,0,8,Not the same,1,4,Same,0,4,Not the same,0,5,Not the same,0,6,Not the same,1,4,Not the same,1,4
rkr0042,19,230,M,809,gautnc14stl,,TNC,3192,Mamelodi,26994,National Certificate Vocation,27008,Office Administration L2,0,0,764954,28/04/2016 11:33,71,32,3,22,558,Same,1,27,Not the same,1,62,Not the same,1,18,Same,1,59,Not the same,1,18,Same,1,20,Not the same,0,25,Not the same,1,9,Same,1,12,Same,1,15,Not the same,1,15,Not the same,1,10,Not the same,1,10,Same,1,14,Same,1,14,Not the same,1,33,Not the same,0,6,Not the same,0,18,Not the same,1,9,Not the same,1,14,Not the same,0,27,Not the same,0,12,Not the same,0,7,Not the same,1,8,Same,0,9,Not the same,0,12,Not the same,1,15,Not the same,1,8,Not the same,0,27,Not the same,0,5,Not the same,1,12,Not the same,1,8
